"facet","lag","quantile","direction","SACTN","SAWS","cooccurrence","proportion"
"Sea Point - Cape Town DF Malan",6,0,"b",69,17,0,0
"Sea Point - Cape Town DF Malan",6,0,"x",69,17,0,0
"Sea Point - Cape Town DF Malan",6,0,"a",69,17,0,0
"Sea Point - Cape Town DF Malan",6,0.25,"b",52,13,0,0
"Sea Point - Cape Town DF Malan",6,0.25,"x",52,13,0,0
"Sea Point - Cape Town DF Malan",6,0.25,"a",52,13,0,0
"Sea Point - Cape Town DF Malan",6,0.5,"b",36,9,0,0
"Sea Point - Cape Town DF Malan",6,0.5,"x",36,9,0,0
"Sea Point - Cape Town DF Malan",6,0.5,"a",36,9,0,0
"Sea Point - Cape Town DF Malan",6,0.75,"b",18,5,0,0
"Sea Point - Cape Town DF Malan",6,0.75,"x",18,5,0,0
"Sea Point - Cape Town DF Malan",6,0.75,"a",18,5,0,0
"Sea Point - Cape Town DF Malan",6,1,"b",1,1,0,0
"Sea Point - Cape Town DF Malan",6,1,"x",1,1,0,0
"Sea Point - Cape Town DF Malan",6,1,"a",1,1,0,0
"Sea Point - Cape Town DF Malan",10,0,"b",69,17,1,0.0144927536231884
"Sea Point - Cape Town DF Malan",10,0,"x",69,17,2,0.0289855072463768
"Sea Point - Cape Town DF Malan",10,0,"a",69,17,1,0.0144927536231884
"Sea Point - Cape Town DF Malan",10,0.25,"b",52,13,0,0
"Sea Point - Cape Town DF Malan",10,0.25,"x",52,13,1,0.0192307692307692
"Sea Point - Cape Town DF Malan",10,0.25,"a",52,13,1,0.0192307692307692
"Sea Point - Cape Town DF Malan",10,0.5,"b",36,9,0,0
"Sea Point - Cape Town DF Malan",10,0.5,"x",36,9,0,0
"Sea Point - Cape Town DF Malan",10,0.5,"a",36,9,0,0
"Sea Point - Cape Town DF Malan",10,0.75,"b",18,5,0,0
"Sea Point - Cape Town DF Malan",10,0.75,"x",18,5,0,0
"Sea Point - Cape Town DF Malan",10,0.75,"a",18,5,0,0
"Sea Point - Cape Town DF Malan",10,1,"b",1,1,0,0
"Sea Point - Cape Town DF Malan",10,1,"x",1,1,0,0
"Sea Point - Cape Town DF Malan",10,1,"a",1,1,0,0
"Sea Point - Cape Town DF Malan",14,0,"b",69,17,1,0.0144927536231884
"Sea Point - Cape Town DF Malan",14,0,"x",69,17,2,0.0289855072463768
"Sea Point - Cape Town DF Malan",14,0,"a",69,17,1,0.0144927536231884
"Sea Point - Cape Town DF Malan",14,0.25,"b",52,13,0,0
"Sea Point - Cape Town DF Malan",14,0.25,"x",52,13,1,0.0192307692307692
"Sea Point - Cape Town DF Malan",14,0.25,"a",52,13,1,0.0192307692307692
"Sea Point - Cape Town DF Malan",14,0.5,"b",36,9,0,0
"Sea Point - Cape Town DF Malan",14,0.5,"x",36,9,0,0
"Sea Point - Cape Town DF Malan",14,0.5,"a",36,9,0,0
"Sea Point - Cape Town DF Malan",14,0.75,"b",18,5,0,0
"Sea Point - Cape Town DF Malan",14,0.75,"x",18,5,0,0
"Sea Point - Cape Town DF Malan",14,0.75,"a",18,5,0,0
"Sea Point - Cape Town DF Malan",14,1,"b",1,1,0,0
"Sea Point - Cape Town DF Malan",14,1,"x",1,1,0,0
"Sea Point - Cape Town DF Malan",14,1,"a",1,1,0,0
"Sodwana - Cape St Lucia",2,0,"b",35,2,0,0
"Sodwana - Cape St Lucia",2,0,"x",35,2,0,0
"Sodwana - Cape St Lucia",2,0,"a",35,2,0,0
"Sodwana - Cape St Lucia",2,0.25,"b",26,1,0,0
"Sodwana - Cape St Lucia",2,0.25,"x",26,1,0,0
"Sodwana - Cape St Lucia",2,0.25,"a",26,1,0,0
"Sodwana - Cape St Lucia",2,0.5,"b",18,1,0,0
"Sodwana - Cape St Lucia",2,0.5,"x",18,1,0,0
"Sodwana - Cape St Lucia",2,0.5,"a",18,1,0,0
"Sodwana - Cape St Lucia",2,0.75,"b",9,1,0,0
"Sodwana - Cape St Lucia",2,0.75,"x",9,1,0,0
"Sodwana - Cape St Lucia",2,0.75,"a",9,1,0,0
"Sodwana - Cape St Lucia",2,1,"b",1,1,0,0
"Sodwana - Cape St Lucia",2,1,"x",1,1,0,0
"Sodwana - Cape St Lucia",2,1,"a",1,1,0,0
"Sodwana - Cape St Lucia",6,0,"b",35,2,0,0
"Sodwana - Cape St Lucia",6,0,"x",35,2,0,0
"Sodwana - Cape St Lucia",6,0,"a",35,2,0,0
"Sodwana - Cape St Lucia",6,0.25,"b",26,1,0,0
"Sodwana - Cape St Lucia",6,0.25,"x",26,1,0,0
"Sodwana - Cape St Lucia",6,0.25,"a",26,1,0,0
"Sodwana - Cape St Lucia",6,0.5,"b",18,1,0,0
"Sodwana - Cape St Lucia",6,0.5,"x",18,1,0,0
"Sodwana - Cape St Lucia",6,0.5,"a",18,1,0,0
"Sodwana - Cape St Lucia",6,0.75,"b",9,1,0,0
"Sodwana - Cape St Lucia",6,0.75,"x",9,1,0,0
"Sodwana - Cape St Lucia",6,0.75,"a",9,1,0,0
"Sodwana - Cape St Lucia",6,1,"b",1,1,0,0
"Sodwana - Cape St Lucia",6,1,"x",1,1,0,0
"Sodwana - Cape St Lucia",6,1,"a",1,1,0,0
"Sodwana - Cape St Lucia",10,0,"b",35,2,0,0
"Sodwana - Cape St Lucia",10,0,"x",35,2,0,0
"Sodwana - Cape St Lucia",10,0,"a",35,2,0,0
"Sodwana - Cape St Lucia",10,0.25,"b",26,1,0,0
"Sodwana - Cape St Lucia",10,0.25,"x",26,1,0,0
"Sodwana - Cape St Lucia",10,0.25,"a",26,1,0,0
"Sodwana - Cape St Lucia",10,0.5,"b",18,1,0,0
"Sodwana - Cape St Lucia",10,0.5,"x",18,1,0,0
"Sodwana - Cape St Lucia",10,0.5,"a",18,1,0,0
"Sodwana - Cape St Lucia",10,0.75,"b",9,1,0,0
"Sodwana - Cape St Lucia",10,0.75,"x",9,1,0,0
"Sodwana - Cape St Lucia",10,0.75,"a",9,1,0,0
"Sodwana - Cape St Lucia",10,1,"b",1,1,0,0
"Sodwana - Cape St Lucia",10,1,"x",1,1,0,0
"Sodwana - Cape St Lucia",10,1,"a",1,1,0,0
"Sodwana - Cape St Lucia",14,0,"b",35,2,0,0
"Sodwana - Cape St Lucia",14,0,"x",35,2,0,0
"Sodwana - Cape St Lucia",14,0,"a",35,2,0,0
"Sodwana - Cape St Lucia",14,0.25,"b",26,1,0,0
"Sodwana - Cape St Lucia",14,0.25,"x",26,1,0,0
"Sodwana - Cape St Lucia",14,0.25,"a",26,1,0,0
"Sodwana - Cape St Lucia",14,0.5,"b",18,1,0,0
"Sodwana - Cape St Lucia",14,0.5,"x",18,1,0,0
"Sodwana - Cape St Lucia",14,0.5,"a",18,1,0,0
"Sodwana - Cape St Lucia",14,0.75,"b",9,1,0,0
"Sodwana - Cape St Lucia",14,0.75,"x",9,1,0,0
"Sodwana - Cape St Lucia",14,0.75,"a",9,1,0,0
"Sodwana - Cape St Lucia",14,1,"b",1,1,0,0
"Sodwana - Cape St Lucia",14,1,"x",1,1,0,0
"Sodwana - Cape St Lucia",14,1,"a",1,1,0,0
"Storms River Mouth - Cape St Francis",2,0,"b",23,9,0,0
"Storms River Mouth - Cape St Francis",2,0,"x",23,9,0,0
"Storms River Mouth - Cape St Francis",2,0,"a",23,9,0,0
"Storms River Mouth - Cape St Francis",2,0.25,"b",17,7,0,0
"Storms River Mouth - Cape St Francis",2,0.25,"x",17,7,0,0
"Storms River Mouth - Cape St Francis",2,0.25,"a",17,7,0,0
"Storms River Mouth - Cape St Francis",2,0.5,"b",12,5,0,0
"Storms River Mouth - Cape St Francis",2,0.5,"x",12,5,0,0
"Storms River Mouth - Cape St Francis",2,0.5,"a",12,5,0,0
"Storms River Mouth - Cape St Francis",2,0.75,"b",6,3,0,0
"Storms River Mouth - Cape St Francis",2,0.75,"x",6,3,0,0
"Storms River Mouth - Cape St Francis",2,0.75,"a",6,3,0,0
"Storms River Mouth - Cape St Francis",2,1,"b",1,1,0,0
"Storms River Mouth - Cape St Francis",2,1,"x",1,1,0,0
"Storms River Mouth - Cape St Francis",2,1,"a",1,1,0,0
"Storms River Mouth - Cape St Francis",6,0,"b",23,9,0,0
"Storms River Mouth - Cape St Francis",6,0,"x",23,9,0,0
"Storms River Mouth - Cape St Francis",6,0,"a",23,9,0,0
"Storms River Mouth - Cape St Francis",6,0.25,"b",17,7,0,0
"Storms River Mouth - Cape St Francis",6,0.25,"x",17,7,0,0
"Storms River Mouth - Cape St Francis",6,0.25,"a",17,7,0,0
"Storms River Mouth - Cape St Francis",6,0.5,"b",12,5,0,0
"Storms River Mouth - Cape St Francis",6,0.5,"x",12,5,0,0
"Storms River Mouth - Cape St Francis",6,0.5,"a",12,5,0,0
"Storms River Mouth - Cape St Francis",6,0.75,"b",6,3,0,0
"Storms River Mouth - Cape St Francis",6,0.75,"x",6,3,0,0
"Storms River Mouth - Cape St Francis",6,0.75,"a",6,3,0,0
"Storms River Mouth - Cape St Francis",6,1,"b",1,1,0,0
"Storms River Mouth - Cape St Francis",6,1,"x",1,1,0,0
"Storms River Mouth - Cape St Francis",6,1,"a",1,1,0,0
"Storms River Mouth - Cape St Francis",10,0,"b",23,9,0,0
"Storms River Mouth - Cape St Francis",10,0,"x",23,9,0,0
"Storms River Mouth - Cape St Francis",10,0,"a",23,9,0,0
"Storms River Mouth - Cape St Francis",10,0.25,"b",17,7,0,0
"Storms River Mouth - Cape St Francis",10,0.25,"x",17,7,0,0
"Storms River Mouth - Cape St Francis",10,0.25,"a",17,7,0,0
"Storms River Mouth - Cape St Francis",10,0.5,"b",12,5,0,0
"Storms River Mouth - Cape St Francis",10,0.5,"x",12,5,0,0
"Storms River Mouth - Cape St Francis",10,0.5,"a",12,5,0,0
"Storms River Mouth - Cape St Francis",10,0.75,"b",6,3,0,0
"Storms River Mouth - Cape St Francis",10,0.75,"x",6,3,0,0
"Storms River Mouth - Cape St Francis",10,0.75,"a",6,3,0,0
"Storms River Mouth - Cape St Francis",10,1,"b",1,1,0,0
"Storms River Mouth - Cape St Francis",10,1,"x",1,1,0,0
"Storms River Mouth - Cape St Francis",10,1,"a",1,1,0,0
"Storms River Mouth - Cape St Francis",14,0,"b",23,9,0,0
"Storms River Mouth - Cape St Francis",14,0,"x",23,9,0,0
"Storms River Mouth - Cape St Francis",14,0,"a",23,9,0,0
"Storms River Mouth - Cape St Francis",14,0.25,"b",17,7,0,0
"Storms River Mouth - Cape St Francis",14,0.25,"x",17,7,0,0
"Storms River Mouth - Cape St Francis",14,0.25,"a",17,7,0,0
"Storms River Mouth - Cape St Francis",14,0.5,"b",12,5,0,0
"Storms River Mouth - Cape St Francis",14,0.5,"x",12,5,0,0
"Storms River Mouth - Cape St Francis",14,0.5,"a",12,5,0,0
"Storms River Mouth - Cape St Francis",14,0.75,"b",6,3,0,0
"Storms River Mouth - Cape St Francis",14,0.75,"x",6,3,0,0
"Storms River Mouth - Cape St Francis",14,0.75,"a",6,3,0,0
"Storms River Mouth - Cape St Francis",14,1,"b",1,1,0,0
"Storms River Mouth - Cape St Francis",14,1,"x",1,1,0,0
"Storms River Mouth - Cape St Francis",14,1,"a",1,1,0,0
"Tsitsikamma East - Cape St Francis",2,0,"b",39,10,0,0
"Tsitsikamma East - Cape St Francis",2,0,"x",39,10,0,0
"Tsitsikamma East - Cape St Francis",2,0,"a",39,10,0,0
"Tsitsikamma East - Cape St Francis",2,0.25,"b",29,7,0,0
"Tsitsikamma East - Cape St Francis",2,0.25,"x",29,7,0,0
"Tsitsikamma East - Cape St Francis",2,0.25,"a",29,7,0,0
"Tsitsikamma East - Cape St Francis",2,0.5,"b",20,5,0,0
"Tsitsikamma East - Cape St Francis",2,0.5,"x",20,5,0,0
"Tsitsikamma East - Cape St Francis",2,0.5,"a",20,5,0,0
"Tsitsikamma East - Cape St Francis",2,0.75,"b",10,3,0,0
"Tsitsikamma East - Cape St Francis",2,0.75,"x",10,3,0,0
"Tsitsikamma East - Cape St Francis",2,0.75,"a",10,3,0,0
"Tsitsikamma East - Cape St Francis",2,1,"b",1,1,0,0
"Tsitsikamma East - Cape St Francis",2,1,"x",1,1,0,0
"Tsitsikamma East - Cape St Francis",2,1,"a",1,1,0,0
"Tsitsikamma East - Cape St Francis",6,0,"b",39,10,0,0
"Tsitsikamma East - Cape St Francis",6,0,"x",39,10,0,0
"Tsitsikamma East - Cape St Francis",6,0,"a",39,10,0,0
"Tsitsikamma East - Cape St Francis",6,0.25,"b",29,7,0,0
"Tsitsikamma East - Cape St Francis",6,0.25,"x",29,7,0,0
"Tsitsikamma East - Cape St Francis",6,0.25,"a",29,7,0,0
"Tsitsikamma East - Cape St Francis",6,0.5,"b",20,5,0,0
"Tsitsikamma East - Cape St Francis",6,0.5,"x",20,5,0,0
"Tsitsikamma East - Cape St Francis",6,0.5,"a",20,5,0,0
"Tsitsikamma East - Cape St Francis",6,0.75,"b",10,3,0,0
"Tsitsikamma East - Cape St Francis",6,0.75,"x",10,3,0,0
"Tsitsikamma East - Cape St Francis",6,0.75,"a",10,3,0,0
"Tsitsikamma East - Cape St Francis",6,1,"b",1,1,0,0
"Tsitsikamma East - Cape St Francis",6,1,"x",1,1,0,0
"Tsitsikamma East - Cape St Francis",6,1,"a",1,1,0,0
"Tsitsikamma East - Cape St Francis",10,0,"b",39,10,0,0
"Tsitsikamma East - Cape St Francis",10,0,"x",39,10,0,0
"Tsitsikamma East - Cape St Francis",10,0,"a",39,10,0,0
"Tsitsikamma East - Cape St Francis",10,0.25,"b",29,7,0,0
"Tsitsikamma East - Cape St Francis",10,0.25,"x",29,7,0,0
"Tsitsikamma East - Cape St Francis",10,0.25,"a",29,7,0,0
"Tsitsikamma East - Cape St Francis",10,0.5,"b",20,5,0,0
"Tsitsikamma East - Cape St Francis",10,0.5,"x",20,5,0,0
"Tsitsikamma East - Cape St Francis",10,0.5,"a",20,5,0,0
"Tsitsikamma East - Cape St Francis",10,0.75,"b",10,3,0,0
"Tsitsikamma East - Cape St Francis",10,0.75,"x",10,3,0,0
"Tsitsikamma East - Cape St Francis",10,0.75,"a",10,3,0,0
"Tsitsikamma East - Cape St Francis",10,1,"b",1,1,0,0
"Tsitsikamma East - Cape St Francis",10,1,"x",1,1,0,0
"Tsitsikamma East - Cape St Francis",10,1,"a",1,1,0,0
"Tsitsikamma East - Cape St Francis",14,0,"b",39,10,0,0
"Tsitsikamma East - Cape St Francis",14,0,"x",39,10,0,0
"Tsitsikamma East - Cape St Francis",14,0,"a",39,10,0,0
"Tsitsikamma East - Cape St Francis",14,0.25,"b",29,7,0,0
"Tsitsikamma East - Cape St Francis",14,0.25,"x",29,7,0,0
"Tsitsikamma East - Cape St Francis",14,0.25,"a",29,7,0,0
"Tsitsikamma East - Cape St Francis",14,0.5,"b",20,5,0,0
"Tsitsikamma East - Cape St Francis",14,0.5,"x",20,5,0,0
"Tsitsikamma East - Cape St Francis",14,0.5,"a",20,5,0,0
"Tsitsikamma East - Cape St Francis",14,0.75,"b",10,3,0,0
"Tsitsikamma East - Cape St Francis",14,0.75,"x",10,3,0,0
"Tsitsikamma East - Cape St Francis",14,0.75,"a",10,3,0,0
"Tsitsikamma East - Cape St Francis",14,1,"b",1,1,0,0
"Tsitsikamma East - Cape St Francis",14,1,"x",1,1,0,0
"Tsitsikamma East - Cape St Francis",14,1,"a",1,1,0,0
"Tsitsikamma West - Cape St Francis",2,0,"b",21,8,0,0
"Tsitsikamma West - Cape St Francis",2,0,"x",21,8,0,0
"Tsitsikamma West - Cape St Francis",2,0,"a",21,8,0,0
"Tsitsikamma West - Cape St Francis",2,0.25,"b",16,6,0,0
"Tsitsikamma West - Cape St Francis",2,0.25,"x",16,6,0,0
"Tsitsikamma West - Cape St Francis",2,0.25,"a",16,6,0,0
"Tsitsikamma West - Cape St Francis",2,0.5,"b",11,4,0,0
"Tsitsikamma West - Cape St Francis",2,0.5,"x",11,4,0,0
"Tsitsikamma West - Cape St Francis",2,0.5,"a",11,4,0,0
"Tsitsikamma West - Cape St Francis",2,0.75,"b",6,2,0,0
"Tsitsikamma West - Cape St Francis",2,0.75,"x",6,2,0,0
"Tsitsikamma West - Cape St Francis",2,0.75,"a",6,2,0,0
"Tsitsikamma West - Cape St Francis",2,1,"b",1,1,0,0
"Tsitsikamma West - Cape St Francis",2,1,"x",1,1,0,0
"Tsitsikamma West - Cape St Francis",2,1,"a",1,1,0,0
"Tsitsikamma West - Cape St Francis",6,0,"b",21,8,0,0
"Tsitsikamma West - Cape St Francis",6,0,"x",21,8,0,0
"Tsitsikamma West - Cape St Francis",6,0,"a",21,8,0,0
"Tsitsikamma West - Cape St Francis",6,0.25,"b",16,6,0,0
"Tsitsikamma West - Cape St Francis",6,0.25,"x",16,6,0,0
"Tsitsikamma West - Cape St Francis",6,0.25,"a",16,6,0,0
"Tsitsikamma West - Cape St Francis",6,0.5,"b",11,4,0,0
"Tsitsikamma West - Cape St Francis",6,0.5,"x",11,4,0,0
"Tsitsikamma West - Cape St Francis",6,0.5,"a",11,4,0,0
"Tsitsikamma West - Cape St Francis",6,0.75,"b",6,2,0,0
"Tsitsikamma West - Cape St Francis",6,0.75,"x",6,2,0,0
"Tsitsikamma West - Cape St Francis",6,0.75,"a",6,2,0,0
"Tsitsikamma West - Cape St Francis",6,1,"b",1,1,0,0
"Tsitsikamma West - Cape St Francis",6,1,"x",1,1,0,0
"Tsitsikamma West - Cape St Francis",6,1,"a",1,1,0,0
"Tsitsikamma West - Cape St Francis",10,0,"b",21,8,0,0
"Tsitsikamma West - Cape St Francis",10,0,"x",21,8,0,0
"Tsitsikamma West - Cape St Francis",10,0,"a",21,8,0,0
"Tsitsikamma West - Cape St Francis",10,0.25,"b",16,6,0,0
"Tsitsikamma West - Cape St Francis",10,0.25,"x",16,6,0,0
"Tsitsikamma West - Cape St Francis",10,0.25,"a",16,6,0,0
"Tsitsikamma West - Cape St Francis",10,0.5,"b",11,4,0,0
"Tsitsikamma West - Cape St Francis",10,0.5,"x",11,4,0,0
"Tsitsikamma West - Cape St Francis",10,0.5,"a",11,4,0,0
"Tsitsikamma West - Cape St Francis",10,0.75,"b",6,2,0,0
"Tsitsikamma West - Cape St Francis",10,0.75,"x",6,2,0,0
"Tsitsikamma West - Cape St Francis",10,0.75,"a",6,2,0,0
"Tsitsikamma West - Cape St Francis",10,1,"b",1,1,0,0
"Tsitsikamma West - Cape St Francis",10,1,"x",1,1,0,0
"Tsitsikamma West - Cape St Francis",10,1,"a",1,1,0,0
"Tsitsikamma West - Cape St Francis",14,0,"b",21,8,0,0
"Tsitsikamma West - Cape St Francis",14,0,"x",21,8,0,0
"Tsitsikamma West - Cape St Francis",14,0,"a",21,8,0,0
"Tsitsikamma West - Cape St Francis",14,0.25,"b",16,6,0,0
"Tsitsikamma West - Cape St Francis",14,0.25,"x",16,6,0,0
"Tsitsikamma West - Cape St Francis",14,0.25,"a",16,6,0,0
"Tsitsikamma West - Cape St Francis",14,0.5,"b",11,4,0,0
"Tsitsikamma West - Cape St Francis",14,0.5,"x",11,4,0,0
"Tsitsikamma West - Cape St Francis",14,0.5,"a",11,4,0,0
"Tsitsikamma West - Cape St Francis",14,0.75,"b",6,2,0,0
"Tsitsikamma West - Cape St Francis",14,0.75,"x",6,2,0,0
"Tsitsikamma West - Cape St Francis",14,0.75,"a",6,2,0,0
"Tsitsikamma West - Cape St Francis",14,1,"b",1,1,0,0
"Tsitsikamma West - Cape St Francis",14,1,"x",1,1,0,0
"Tsitsikamma West - Cape St Francis",14,1,"a",1,1,0,0
"Ystervarkpunt - Cape St Blaize",2,0,"b",16,5,0,0
"Ystervarkpunt - Cape St Blaize",2,0,"x",16,5,0,0
"Ystervarkpunt - Cape St Blaize",2,0,"a",16,5,0,0
"Ystervarkpunt - Cape St Blaize",2,0.25,"b",12,4,0,0
"Ystervarkpunt - Cape St Blaize",2,0.25,"x",12,4,0,0
"Ystervarkpunt - Cape St Blaize",2,0.25,"a",12,4,0,0
"Ystervarkpunt - Cape St Blaize",2,0.5,"b",8,3,0,0
"Ystervarkpunt - Cape St Blaize",2,0.5,"x",8,3,0,0
"Ystervarkpunt - Cape St Blaize",2,0.5,"a",8,3,0,0
"Ystervarkpunt - Cape St Blaize",2,0.75,"b",4,2,0,0
"Ystervarkpunt - Cape St Blaize",2,0.75,"x",4,2,0,0
"Ystervarkpunt - Cape St Blaize",2,0.75,"a",4,2,0,0
"Ystervarkpunt - Cape St Blaize",2,1,"b",1,1,0,0
"Ystervarkpunt - Cape St Blaize",2,1,"x",1,1,0,0
"Ystervarkpunt - Cape St Blaize",2,1,"a",1,1,0,0
"Ystervarkpunt - Cape St Blaize",6,0,"b",16,5,0,0
"Ystervarkpunt - Cape St Blaize",6,0,"x",16,5,0,0
"Ystervarkpunt - Cape St Blaize",6,0,"a",16,5,0,0
"Ystervarkpunt - Cape St Blaize",6,0.25,"b",12,4,0,0
"Ystervarkpunt - Cape St Blaize",6,0.25,"x",12,4,0,0
"Ystervarkpunt - Cape St Blaize",6,0.25,"a",12,4,0,0
"Ystervarkpunt - Cape St Blaize",6,0.5,"b",8,3,0,0
"Ystervarkpunt - Cape St Blaize",6,0.5,"x",8,3,0,0
"Ystervarkpunt - Cape St Blaize",6,0.5,"a",8,3,0,0
"Ystervarkpunt - Cape St Blaize",6,0.75,"b",4,2,0,0
"Ystervarkpunt - Cape St Blaize",6,0.75,"x",4,2,0,0
"Ystervarkpunt - Cape St Blaize",6,0.75,"a",4,2,0,0
"Ystervarkpunt - Cape St Blaize",6,1,"b",1,1,0,0
"Ystervarkpunt - Cape St Blaize",6,1,"x",1,1,0,0
"Ystervarkpunt - Cape St Blaize",6,1,"a",1,1,0,0
"Ystervarkpunt - Cape St Blaize",10,0,"b",16,5,0,0
"Ystervarkpunt - Cape St Blaize",10,0,"x",16,5,0,0
"Ystervarkpunt - Cape St Blaize",10,0,"a",16,5,0,0
"Ystervarkpunt - Cape St Blaize",10,0.25,"b",12,4,0,0
"Ystervarkpunt - Cape St Blaize",10,0.25,"x",12,4,0,0
"Ystervarkpunt - Cape St Blaize",10,0.25,"a",12,4,0,0
"Ystervarkpunt - Cape St Blaize",10,0.5,"b",8,3,0,0
"Ystervarkpunt - Cape St Blaize",10,0.5,"x",8,3,0,0
"Ystervarkpunt - Cape St Blaize",10,0.5,"a",8,3,0,0
"Ystervarkpunt - Cape St Blaize",10,0.75,"b",4,2,0,0
"Ystervarkpunt - Cape St Blaize",10,0.75,"x",4,2,0,0
"Ystervarkpunt - Cape St Blaize",10,0.75,"a",4,2,0,0
"Ystervarkpunt - Cape St Blaize",10,1,"b",1,1,0,0
"Ystervarkpunt - Cape St Blaize",10,1,"x",1,1,0,0
"Ystervarkpunt - Cape St Blaize",10,1,"a",1,1,0,0
"Ystervarkpunt - Cape St Blaize",14,0,"b",16,5,0,0
"Ystervarkpunt - Cape St Blaize",14,0,"x",16,5,0,0
"Ystervarkpunt - Cape St Blaize",14,0,"a",16,5,0,0
"Ystervarkpunt - Cape St Blaize",14,0.25,"b",12,4,0,0
"Ystervarkpunt - Cape St Blaize",14,0.25,"x",12,4,0,0
"Ystervarkpunt - Cape St Blaize",14,0.25,"a",12,4,0,0
"Ystervarkpunt - Cape St Blaize",14,0.5,"b",8,3,0,0
"Ystervarkpunt - Cape St Blaize",14,0.5,"x",8,3,0,0
"Ystervarkpunt - Cape St Blaize",14,0.5,"a",8,3,0,0
"Ystervarkpunt - Cape St Blaize",14,0.75,"b",4,2,0,0
"Ystervarkpunt - Cape St Blaize",14,0.75,"x",4,2,0,0
"Ystervarkpunt - Cape St Blaize",14,0.75,"a",4,2,0,0
"Ystervarkpunt - Cape St Blaize",14,1,"b",1,1,0,0
"Ystervarkpunt - Cape St Blaize",14,1,"x",1,1,0,0
"Ystervarkpunt - Cape St Blaize",14,1,"a",1,1,0,0
